id,title_romaji,title_english,title_native,episodes,score,popularity,genres,status,studio,season,start_year,url
10460,Kimi to Boku.,You and Me.,君と僕。,13.0,73.0,36209,"Comedy, Drama, Romance, Slice of Life",FINISHED,J.C.STAFF,FALL,2011.0,https://anilist.co/anime/10460
18857,Ore no Imouto ga Konna ni Kawaii Wake ga Nai. (ONA),Oreimo 2 (ONA),俺の妹がこんなに可愛いわけがない。,3.0,59.0,36180,"Comedy, Romance, Slice of Life",FINISHED,A-1 Pictures,SUMMER,2013.0,https://anilist.co/anime/18857
21696,Urara Meirochou,Urara Meirocho,うらら迷路帖,12.0,68.0,36170,"Comedy, Fantasy, Slice of Life",FINISHED,J.C.STAFF,WINTER,2017.0,https://anilist.co/anime/21696
98349,Love Live! Sunshine!! 2nd Season,Love Live! Sunshine!! Season 2,ラブライブ！サンシャイン!! 2nd Season,13.0,75.0,36158,"Music, Slice of Life",FINISHED,Sunrise,FALL,2017.0,https://anilist.co/anime/98349
5030,Maria†Holic,Maria†Holic,まりあ†ほりっく,12.0,66.0,36158,Comedy,FINISHED,Shaft,WINTER,2009.0,https://anilist.co/anime/5030
10456,Kyoukaisenjou no Horizon,Horizon in the Middle of Nowhere,境界線上のホライゾン,13.0,66.0,36129,"Action, Comedy, Drama, Fantasy, Romance, Sci-Fi",FINISHED,Sunrise,FALL,2011.0,https://anilist.co/anime/10456
3667,Strike Witches,Strike Witches,ストライクウィッチーズ,12.0,66.0,36115,"Action, Ecchi, Sci-Fi",FINISHED,GONZO,SUMMER,2008.0,https://anilist.co/anime/3667
1313,Digimon Adventure 02,Digimon: Digital Monsters 02,デジモンアドベンチャー０２,50.0,69.0,36100,"Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi",FINISHED,Toei Animation,SPRING,2000.0,https://anilist.co/anime/1313
468,Innocence,Ghost in the Shell 2: Innocence,イノセンス,1.0,75.0,36098,"Action, Psychological, Sci-Fi",FINISHED,Production I.G,SPRING,2004.0,https://anilist.co/anime/468
20845,Fate/kaleid liner Prisma☆Illya 2wei Herz!,Fate/kaleid liner Prisma☆Illya 2wei! Herz!,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！,10.0,69.0,36093,"Action, Comedy, Ecchi, Fantasy, Mahou Shoujo",FINISHED,SILVER LINK.,SUMMER,2015.0,https://anilist.co/anime/20845
99586,Harukana Receive,Harukana Receive,はるかなレシーブ,12.0,64.0,36055,"Ecchi, Slice of Life, Sports",FINISHED,C2C,SUMMER,2018.0,https://anilist.co/anime/99586
87435,BanG Dream!,BanG Dream!,BanG Dream!（バンドリ！）,13.0,68.0,36051,"Comedy, Drama, Music, Slice of Life",FINISHED,Xebec,WINTER,2017.0,https://anilist.co/anime/87435
9135,Hagane no Renkinjutsushi: Milos no Seinaru Hoshi,Fullmetal Alchemist: The Sacred Star of Milos,鋼の錬金術師 嘆きの丘の聖なる星,1.0,69.0,35980,"Action, Adventure, Comedy, Drama, Fantasy",FINISHED,bones,SUMMER,2011.0,https://anilist.co/anime/9135
21577,Kanojo to Kanojo no Neko: Everything Flows,She and Her Cat -Everything Flows-,彼女と彼女の猫 -Everything Flows-,4.0,74.0,35978,"Drama, Slice of Life",FINISHED,LIDENFILMS,WINTER,2016.0,https://anilist.co/anime/21577
16157,Choujigen Game Neptune THE ANIMATION,Hyperdimension Neptunia,超次元ゲイム ネプテューヌ THE ANIMATION,12.0,65.0,35973,"Action, Comedy, Ecchi, Mahou Shoujo, Sci-Fi, Supernatural",FINISHED,David Production,SUMMER,2013.0,https://anilist.co/anime/16157
20488,"Inari, Konkon, Koi Iroha.",Inari Kon Kon,いなり、こんこん、恋いろは。,10.0,70.0,35904,"Comedy, Romance, Supernatural",FINISHED,Production IMS,WINTER,2014.0,https://anilist.co/anime/20488
101773,Ueno-san wa Bukiyou,"How clumsy you are, Miss Ueno.",上野さんは不器用,12.0,63.0,35896,"Comedy, Ecchi, Romance, Slice of Life",FINISHED,Lesprit,WINTER,2019.0,https://anilist.co/anime/101773
20884,Haikyuu!!: Lev Kenzan!,HAIKYU!!: Lev Appears!,ハイキュー!! リエーフ見参！,1.0,75.0,35894,"Comedy, Drama, Sports",FINISHED,Production I.G,FALL,2014.0,https://anilist.co/anime/20884
106893,Cop Craft,Cop Craft,コップクラフト,12.0,64.0,35885,"Action, Fantasy, Sci-Fi",FINISHED,Millepensee,SUMMER,2019.0,https://anilist.co/anime/106893
5781,Isekai no Seikishi Monogatari,Tenchi Muyo! War on Geminar,異世界の聖機師物語,13.0,73.0,35828,"Action, Comedy, Ecchi, Fantasy, Mecha",FINISHED,AIC Spirits,SPRING,2009.0,https://anilist.co/anime/5781
141852,Xian Wang De Richang Shenghuo 3,The Daily Life of the Immortal King Season 3,仙王的日常生活 第三季,12.0,73.0,35823,"Action, Comedy, Fantasy, Slice of Life",FINISHED,Pb Animation,,2022.0,https://anilist.co/anime/141852
104460,Yuru Camp△ Movie,Laid-Back Camp The Movie,映画 ゆるキャン△,1.0,83.0,35821,"Comedy, Slice of Life",FINISHED,C-Station,SUMMER,2022.0,https://anilist.co/anime/104460
1119,Pocket Monsters: Celebi Toki wo Koeta Deai,Pokémon 4Ever,劇場版ポケットモンスター セレビィ 時を越えた遭遇,1.0,66.0,35815,"Action, Adventure, Comedy, Drama, Fantasy",FINISHED,OLM,SUMMER,2001.0,https://anilist.co/anime/1119
100382,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,"My Sister, My Writer",俺が好きなのは妹だけど妹じゃない,10.0,43.0,35810,"Comedy, Ecchi, Romance",FINISHED,NAZ,FALL,2018.0,https://anilist.co/anime/100382
101343,Made in Abyss: Tabidachi no Yoake,Made in Abyss: Journey's Dawn,メイドインアビス 旅立ちの夜明け,1.0,81.0,35750,"Adventure, Drama, Fantasy, Horror, Mystery, Sci-Fi",FINISHED,Kinema Citrus,WINTER,2019.0,https://anilist.co/anime/101343
97660,Sagrada Reset,Sagrada Reset,サクラダリセット,24.0,68.0,35730,"Fantasy, Mystery, Romance, Sci-Fi, Supernatural",FINISHED,David Production,SPRING,2017.0,https://anilist.co/anime/97660
21610,Okusama ga Seitokaichou!+!,My Wife is the Student Council President+!,おくさまが生徒会長!+!,12.0,61.0,35730,"Comedy, Ecchi",FINISHED,Seven,FALL,2016.0,https://anilist.co/anime/21610
2923,Shugo Chara!,Shugo Chara!,しゅごキャラ！,51.0,71.0,35720,"Comedy, Mahou Shoujo, Romance",FINISHED,Satelight,FALL,2007.0,https://anilist.co/anime/2923
153,Juuni Kokuki,The Twelve Kingdoms,十二国記,45.0,77.0,35702,"Action, Adventure, Fantasy, Supernatural",FINISHED,Studio Pierrot,SPRING,2002.0,https://anilist.co/anime/153
182,Tenkuu no Escaflowne,Vision of Escaflowne,天空のエスカフローネ,26.0,73.0,35701,"Adventure, Fantasy, Mecha, Romance",FINISHED,Sunrise,SPRING,1996.0,https://anilist.co/anime/182
146954,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"The Fruit of Evolution: Before I Knew It, My Life Had It Made Season 2",真・進化の実～知らないうちに勝ち組人生～,12.0,54.0,35648,"Action, Comedy, Fantasy, Romance",FINISHED,Hotline,WINTER,2023.0,https://anilist.co/anime/146954
3092,Junjou Romantica,Junjo Romantica,純情ロマンチカ,12.0,66.0,35579,"Comedy, Drama, Romance",FINISHED,Studio DEEN,SPRING,2008.0,https://anilist.co/anime/3092
101102,Ansatsu Kyoushitsu Movie: 365-Nichi no Jikan,Assassination Classroom the Movie: 365 Days‘ Time,劇場版 暗殺教室 365日の時間,1.0,71.0,35576,"Action, Comedy, Supernatural",FINISHED,Lerche,FALL,2016.0,https://anilist.co/anime/101102
874,Digimon Tamers,,デジモンテイマーズ,51.0,75.0,35569,"Action, Adventure, Drama, Fantasy, Sci-Fi",FINISHED,Toei Animation,SPRING,2001.0,https://anilist.co/anime/874
267,Gungrave,Gungrave,ガングレイヴ,26.0,76.0,35543,"Action, Drama, Sci-Fi",FINISHED,MADHOUSE,FALL,2003.0,https://anilist.co/anime/267
16668,Kakumeiki Valvrave,Valvrave the Liberator,革命機ヴァルヴレイヴ,12.0,66.0,35512,"Action, Mecha",FINISHED,Sunrise,SPRING,2013.0,https://anilist.co/anime/16668
100093,Gaikotsu Shotenin Honda-san,Skull-face Bookseller Honda-san,ガイコツ書店員本田さん,12.0,70.0,35496,"Comedy, Slice of Life",FINISHED,DLE,FALL,2018.0,https://anilist.co/anime/100093
179689,Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi,Headhunted to Another World: From Salaryman to Big Four!,サラリーマンが異世界に行ったら四天王になった話,12.0,65.0,35485,"Adventure, Comedy, Fantasy",FINISHED,GEEKTOYS,WINTER,2025.0,https://anilist.co/anime/179689
21034,Gochuumon wa Usagi desu ka??,Is the Order a Rabbit?? Season 2,ご注文はうさぎですか？？,12.0,76.0,35476,Slice of Life,FINISHED,WHITE FOX,FALL,2015.0,https://anilist.co/anime/21034
20615,selector infected WIXOSS,selector infected WIXOSS,selector infected WIXOSS,12.0,69.0,35472,"Drama, Psychological, Thriller",FINISHED,J.C.STAFF,SPRING,2014.0,https://anilist.co/anime/20615
149883,Dekiru Neko wa Kyou mo Yuuutsu,The Masterful Cat is Depressed Again Today,デキる猫は今日も憂鬱,13.0,75.0,35425,"Comedy, Fantasy, Slice of Life",FINISHED,GoHands,SUMMER,2023.0,https://anilist.co/anime/149883
64,Rozen Maiden,Rozen Maiden,ローゼンメイデン,12.0,70.0,35365,"Action, Comedy, Drama, Supernatural",FINISHED,Nomad,FALL,2004.0,https://anilist.co/anime/64
21322,Manaria Friends,Mysteria Friends,マナリアフレンズ,10.0,66.0,35343,"Fantasy, Romance, Slice of Life",FINISHED,CygamesPictures,WINTER,2019.0,https://anilist.co/anime/21322
6682,11eyes,11eyes,イレブンアイズ,12.0,53.0,35342,"Action, Ecchi, Supernatural",FINISHED,Doga Kobo,FALL,2009.0,https://anilist.co/anime/6682
160090,Kaii to Otome to Kamikakushi,Mysterious Disappearances,怪異と乙女と神隠し,12.0,66.0,35339,"Ecchi, Horror, Mystery, Romance, Supernatural",FINISHED,Zero-G,SPRING,2024.0,https://anilist.co/anime/160090
100668,Arifureta Shokugyou de Sekai Saikyou,Arifureta: From Commonplace to World's Strongest,ありふれた職業で世界最強,13.0,65.0,194442,"Action, Adventure, Fantasy, Psychological",FINISHED,WHITE FOX,SUMMER,2019.0,https://anilist.co/anime/100668
21366,3-gatsu no Lion,March comes in like a lion,３月のライオン,22.0,83.0,194136,"Drama, Slice of Life",FINISHED,Shaft,FALL,2016.0,https://anilist.co/anime/21366
20770,Akatsuki no Yona,Yona of the Dawn,暁のヨナ,24.0,79.0,191763,"Action, Adventure, Comedy, Drama, Fantasy, Romance",FINISHED,Studio Pierrot,FALL,2014.0,https://anilist.co/anime/20770
108430,Given,given,ギヴン,11.0,82.0,191619,"Drama, Music, Romance, Slice of Life",FINISHED,Lerche,SUMMER,2019.0,https://anilist.co/anime/108430
21175,Dragon Ball Super,Dragon Ball Super,ドラゴンボール超,131.0,72.0,190659,"Action, Adventure, Comedy, Fantasy, Sci-Fi",FINISHED,Toei Animation,SUMMER,2015.0,https://anilist.co/anime/21175
158927,SPY×FAMILY Season 2,SPY x FAMILY Season 2,SPY×FAMILY Season 2,12.0,80.0,188808,"Action, Comedy, Slice of Life, Supernatural",FINISHED,WIT STUDIO,FALL,2023.0,https://anilist.co/anime/158927
129201,Summer Time Render,Summer Time Rendering,サマータイムレンダ,25.0,83.0,188226,"Action, Drama, Mystery, Supernatural, Thriller",FINISHED,OLM,SPRING,2022.0,https://anilist.co/anime/129201
100977,Hataraku Saibou,Cells at Work!,はたらく細胞,13.0,73.0,187125,"Action, Comedy, Sci-Fi",FINISHED,David Production,SUMMER,2018.0,https://anilist.co/anime/100977
227,FLCL,FLCL,フリクリ,6.0,78.0,184415,"Action, Comedy, Mecha, Sci-Fi",FINISHED,Gainax,SPRING,2000.0,https://anilist.co/anime/227
20792,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night [Unlimited Blade Works] 2ndシーズン,13.0,82.0,184357,"Action, Drama, Fantasy, Supernatural",FINISHED,ufotable,SPRING,2015.0,https://anilist.co/anime/20792
21421,Kiznaiver,Kiznaiver,キズナイーバー,12.0,71.0,182440,"Drama, Romance, Sci-Fi",FINISHED,TRIGGER,SPRING,2016.0,https://anilist.co/anime/21421
20910,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn’t Exist,下ネタという概念が存在しない退屈な世界,12.0,69.0,182277,"Comedy, Ecchi",FINISHED,J.C.STAFF,SUMMER,2015.0,https://anilist.co/anime/20910
108928,Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Imperial Wrath of the Gods,七つの大罪 神々の逆鱗,24.0,62.0,181523,"Action, Adventure, Comedy, Ecchi, Fantasy, Supernatural",FINISHED,Studio DEEN,FALL,2019.0,https://anilist.co/anime/108928
131646,Vanitas no Carte,The Case Study of Vanitas,ヴァニタスの手記,12.0,78.0,180796,"Action, Drama, Fantasy, Mystery, Supernatural",FINISHED,bones,SUMMER,2021.0,https://anilist.co/anime/131646
143270,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,13.0,81.0,180591,"Action, Slice of Life",FINISHED,A-1 Pictures,SUMMER,2022.0,https://anilist.co/anime/143270
849,Suzumiya Haruhi no Yuuutsu,The Melancholy of Haruhi Suzumiya,涼宮ハルヒの憂鬱,14.0,76.0,180078,"Comedy, Mystery, Sci-Fi, Slice of Life, Supernatural",FINISHED,Kyoto Animation,SPRING,2006.0,https://anilist.co/anime/849
101004,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,How NOT to Summon a Demon Lord,異世界魔王と召喚少女の奴隷魔術,12.0,66.0,179748,"Comedy, Ecchi, Fantasy",FINISHED,Ajiado,SUMMER,2018.0,https://anilist.co/anime/101004
103223,Bungou Stray Dogs 3rd Season,Bungo Stray Dogs 3,文豪ストレイドッグス 第3シーズン,12.0,81.0,179168,"Action, Comedy, Mystery, Supernatural",FINISHED,bones,SPRING,2019.0,https://anilist.co/anime/103223
21711,91Days,91 Days,91Days,12.0,76.0,178817,"Action, Drama, Psychological",FINISHED,Shuka,SUMMER,2016.0,https://anilist.co/anime/21711
20457,Black Bullet,Black Bullet,ブラック・ブレット,13.0,67.0,178811,"Action, Drama, Mystery, Sci-Fi",FINISHED,Kinema Citrus,SPRING,2014.0,https://anilist.co/anime/20457
10408,Hotarubi no Mori e,Into the Forest of Fireflies' Light,蛍火の杜へ,1.0,79.0,178694,"Drama, Fantasy, Romance, Supernatural",FINISHED,Brain's Base,SUMMER,2011.0,https://anilist.co/anime/10408
127911,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,可愛いだけじゃない式守さん,12.0,68.0,178565,"Comedy, Romance, Slice of Life",FINISHED,Doga Kobo,SPRING,2022.0,https://anilist.co/anime/127911
20993,Owari no Seraph: Nagoya Kessen-hen,Seraph of the End: Battle in Nagoya,終わりのセラフ　名古屋決戦編,12.0,74.0,177013,"Action, Drama, Fantasy, Supernatural",FINISHED,WIT STUDIO,FALL,2015.0,https://anilist.co/anime/20993
155783,Tengoku Daimakyou,Tengoku Daimakyo,天国大魔境,13.0,81.0,176939,"Adventure, Mystery, Sci-Fi, Thriller",FINISHED,Production I.G,SPRING,2023.0,https://anilist.co/anime/155783
12355,Ookami Kodomo no Ame to Yuki,Wolf Children,おおかみこどもの雨と雪,1.0,83.0,176682,"Drama, Fantasy, Romance, Slice of Life",FINISHED,MADHOUSE,SPRING,2012.0,https://anilist.co/anime/12355
98291,Tsurezure Children,Tsuredure Children,徒然チルドレン,12.0,74.0,176633,"Comedy, Drama, Romance, Slice of Life",FINISHED,Studio Gokumi,SUMMER,2017.0,https://anilist.co/anime/98291
578,Hotaru no Haka,Grave of the Fireflies,火垂るの墓,1.0,83.0,175976,Drama,FINISHED,Studio Ghibli,SPRING,1988.0,https://anilist.co/anime/578
15451,High School DxD NEW,,ハイスクールD×D NEW,12.0,71.0,175753,"Action, Comedy, Ecchi, Fantasy, Romance",FINISHED,TNK,SUMMER,2013.0,https://anilist.co/anime/15451
877,NANA,NANA,NANA-ナナ-,47.0,85.0,175596,"Drama, Music, Romance, Slice of Life",FINISHED,MADHOUSE,SPRING,2006.0,https://anilist.co/anime/877
11843,Danshi Koukousei no Nichijou,Daily Lives of High School Boys,男子高校生の日常,12.0,80.0,175353,"Comedy, Slice of Life",FINISHED,Sunrise,WINTER,2012.0,https://anilist.co/anime/11843
153518,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,24.0,85.0,175217,"Adventure, Comedy, Fantasy",FINISHED,TRIGGER,WINTER,2024.0,https://anilist.co/anime/153518
21403,Sword Art Online: Ordinal Scale,Sword Art Online the Movie: Ordinal Scale,ソードアート・オンライン -オーディナル・スケール-,1.0,73.0,175095,"Action, Adventure, Fantasy, Romance, Sci-Fi",FINISHED,A-1 Pictures,WINTER,2017.0,https://anilist.co/anime/21403
112124,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,ダンジョンに出会いを求めるのは間違っているだろうかⅢ,12.0,74.0,174885,"Action, Adventure, Comedy, Fantasy, Romance",FINISHED,J.C.STAFF,FALL,2020.0,https://anilist.co/anime/112124
20631,Trinity Seven,TRINITY SEVEN,トリニティセブン,12.0,67.0,174575,"Action, Comedy, Ecchi, Fantasy, Romance",FINISHED,Seven Arcs,FALL,2014.0,https://anilist.co/anime/20631
2251,Baccano!,Baccano!,バッカーノ！,13.0,81.0,174497,"Action, Mystery, Supernatural",FINISHED,Brain's Base,SUMMER,2007.0,https://anilist.co/anime/2251
21196,Koutetsujou no Kabaneri,Kabaneri of the Iron Fortress,甲鉄城のカバネリ,12.0,70.0,173713,"Action, Drama, Fantasy, Horror, Supernatural",FINISHED,WIT STUDIO,SPRING,2016.0,https://anilist.co/anime/21196
103047,Violet Evergarden Movie,Violet Evergarden: the Movie,劇場版 ヴァイオレット・エヴァーガーデン,1.0,87.0,173655,"Drama, Fantasy, Slice of Life",FINISHED,Kyoto Animation,SUMMER,2020.0,https://anilist.co/anime/103047
21700,Rokudenashi Majutsu Koushi to Akashic Records,Akashic Records of Bastard Magic Instructor,ロクでなし魔術講師と禁忌教典(アカシックレコード),12.0,68.0,173524,"Action, Comedy, Fantasy",FINISHED,LIDENFILMS,SPRING,2017.0,https://anilist.co/anime/21700
105156,Shinchou Yuusha: Kono Yuusha ga Ore TUEEE Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,慎重勇者～この勇者が俺ＴＵＥＥＥくせに慎重すぎる～,12.0,73.0,173394,"Action, Adventure, Comedy, Fantasy",FINISHED,WHITE FOX,FALL,2019.0,https://anilist.co/anime/105156
114308,Sword Art Online: Alicization - War of Underworld Part 2,Sword Art Online: Alicization - War of Underworld Part 2,ソードアート・オンライン アリシゼーション War of Underworld 最終章 (2nd Season),11.0,74.0,173376,"Action, Adventure, Fantasy",FINISHED,A-1 Pictures,SUMMER,2020.0,https://anilist.co/anime/114308
1210,NHK ni Youkoso!,Welcome to the N-H-K,N・H・Kにようこそ！,24.0,82.0,172858,"Comedy, Drama, Psychological, Romance, Slice of Life",FINISHED,GONZO,SUMMER,2006.0,https://anilist.co/anime/1210
11887,Kokoro Connect,Kokoro Connect,ココロコネクト,13.0,75.0,172629,"Drama, Romance, Slice of Life, Supernatural",FINISHED,SILVER LINK.,SUMMER,2012.0,https://anilist.co/anime/11887
21595,Sakamoto desu ga?,Haven't You Heard? I'm Sakamoto,坂本ですが?,12.0,73.0,172522,"Comedy, Slice of Life",FINISHED,Studio DEEN,SPRING,2016.0,https://anilist.co/anime/21595
457,Mushishi,MUSHI-SHI,蟲師,26.0,85.0,172215,"Adventure, Fantasy, Mystery, Psychological, Slice of Life, Supernatural",FINISHED,Artland,FALL,2005.0,https://anilist.co/anime/457
4654,Toaru Majutsu no Index,A Certain Magical Index,とある魔術の禁書目録,24.0,70.0,172112,"Action, Sci-Fi, Supernatural",FINISHED,J.C.STAFF,FALL,2008.0,https://anilist.co/anime/4654
11597,Nisemonogatari,Nisemonogatari,偽物語,11.0,79.0,171707,"Comedy, Drama, Ecchi, Mystery, Psychological, Supernatural",FINISHED,Shaft,WINTER,2012.0,https://anilist.co/anime/11597
20994,"GATE: Jieitai Kanochi nite, Kaku Tatakaeri",Gate,GATE 自衛隊 彼の地にて、斯く戦えり,12.0,74.0,171560,"Action, Adventure, Fantasy",FINISHED,A-1 Pictures,SUMMER,2015.0,https://anilist.co/anime/20994
21685,Eromanga Sensei,Eromanga Sensei,エロマンガ先生,12.0,59.0,171088,"Comedy, Drama, Ecchi, Romance, Slice of Life",FINISHED,A-1 Pictures,SPRING,2017.0,https://anilist.co/anime/21685
18507,Free!,Free! -Iwatobi Swim Club-,Free!,12.0,71.0,170313,"Comedy, Drama, Slice of Life, Sports",FINISHED,Kyoto Animation,SUMMER,2013.0,https://anilist.co/anime/18507
20966,Yamada-kun to 7-nin no Majo,Yamada and the Seven Witches,山田くんと7人の魔女,12.0,73.0,169802,"Comedy, Mystery, Romance, Supernatural",FINISHED,LIDENFILMS,SPRING,2015.0,https://anilist.co/anime/20966
114232,Hige wo Soru. Soshite Joshikousei wo Hirou.,"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",ひげを剃る。そして女子高生を拾う。,13.0,70.0,168464,"Drama, Romance, Slice of Life",FINISHED,project No.9,SPRING,2021.0,https://anilist.co/anime/114232
97994,Blend S,BLEND-S,ブレンド・S,12.0,70.0,168011,"Comedy, Slice of Life",FINISHED,A-1 Pictures,FALL,2017.0,https://anilist.co/anime/97994
356,Fate/stay night,Fate/stay night,Fate/stay night,24.0,68.0,167897,"Action, Fantasy, Romance, Supernatural",FINISHED,Studio DEEN,WINTER,2006.0,https://anilist.co/anime/356
111762,Fruits Basket: 2nd Season,Fruits Basket Season 2,フルーツバスケット 2nd Season,25.0,85.0,167635,"Comedy, Drama, Psychological, Romance, Slice of Life, Supernatural",FINISHED,TMS Entertainment,SPRING,2020.0,https://anilist.co/anime/111762
20626,FAIRY TAIL (2014),Fairy Tail Series 2,FAIRY TAIL (2014),102.0,74.0,167491,"Action, Adventure, Fantasy",FINISHED,A-1 Pictures,SPRING,2014.0,https://anilist.co/anime/20626
129898,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,世界最高の暗殺者、異世界貴族に転生する,12.0,72.0,167069,"Action, Adventure, Drama, Fantasy, Mystery, Romance",FINISHED,SILVER LINK.,FALL,2021.0,https://anilist.co/anime/129898
131518,Dr. STONE: NEW WORLD,Dr. STONE New World,Dr.STONE NEW WORLD,11.0,81.0,167059,"Action, Adventure, Comedy, Sci-Fi",FINISHED,TMS Entertainment,SPRING,2023.0,https://anilist.co/anime/131518
98034,Saiki Kusuo no Ψ-nan 2,The Disastrous Life of Saiki K. Season 2,斉木楠雄のΨ難 2,24.0,83.0,167015,"Comedy, Slice of Life, Supernatural",FINISHED,J.C.STAFF,WINTER,2018.0,https://anilist.co/anime/98034
114963,Nakitai Watashi wa Neko wo Kaburu,A Whisker Away,泣きたい私は猫をかぶる,1.0,72.0,165943,"Drama, Fantasy, Romance",FINISHED,Studio Colorido,SPRING,2020.0,https://anilist.co/anime/114963
116674,BLEACH: Sennen Kessen-hen,BLEACH: Thousand-Year Blood War,BLEACH 千年血戦篇,13.0,88.0,165550,"Action, Adventure, Supernatural",FINISHED,Studio Pierrot,FALL,2022.0,https://anilist.co/anime/116674
21701,Kuzu no Honkai,Scum's Wish,クズの本懐,12.0,68.0,165420,"Drama, Ecchi, Psychological, Romance",FINISHED,Lerche,WINTER,2017.0,https://anilist.co/anime/21701
18671,Chuunibyou demo Koi ga Shitai! Ren,"Love, Chunibyo & Other Delusions - Heart Throb -",中二病でも恋がしたい！戀,12.0,74.0,164822,"Comedy, Drama, Romance, Slice of Life",FINISHED,Kyoto Animation,WINTER,2014.0,https://anilist.co/anime/18671
2966,Ookami to Koushinryou,Spice and Wolf,狼と香辛料,13.0,80.0,164693,"Adventure, Fantasy, Romance, Slice of Life",FINISHED,Imagin,WINTER,2008.0,https://anilist.co/anime/2966
2890,Gake no Ue no Ponyo,Ponyo,崖の上のポニョ,1.0,79.0,164226,"Adventure, Fantasy",FINISHED,Studio Ghibli,SUMMER,2008.0,https://anilist.co/anime/2890
177709,SAKAMOTO DAYS,SAKAMOTO DAYS,SAKAMOTO DAYS,11.0,76.0,164133,"Action, Comedy",FINISHED,TMS Entertainment,WINTER,2025.0,https://anilist.co/anime/177709
512,Majo no Takkyuubin,Kiki's Delivery Service,魔女の宅急便,1.0,81.0,163883,"Adventure, Drama, Fantasy, Slice of Life",FINISHED,Studio Ghibli,SUMMER,1989.0,https://anilist.co/anime/512
21861,Ao no Exorcist: Kyoto Fujouou-hen,Blue Exorcist: Kyoto Saga,青の祓魔師 京都不浄王篇,12.0,72.0,163163,"Action, Fantasy, Supernatural",FINISHED,A-1 Pictures,WINTER,2017.0,https://anilist.co/anime/21861
142770,Suzume no Tojimari,Suzume,すずめの戸締まり,1.0,82.0,163085,"Adventure, Fantasy, Mystery, Supernatural",FINISHED,CoMix Wave,FALL,2022.0,https://anilist.co/anime/142770
16894,Kuroko no Basket 2nd SEASON,Kuroko's Basketball 2,黒子のバスケ 2nd SEASON,25.0,80.0,163066,"Comedy, Sports",FINISHED,Production I.G,FALL,2013.0,https://anilist.co/anime/16894
13125,Shinsekai yori,From the New World,新世界より,25.0,80.0,162914,"Drama, Horror, Mystery, Psychological, Sci-Fi, Supernatural",FINISHED,A-1 Pictures,FALL,2012.0,https://anilist.co/anime/13125
21058,Akagami no Shirayuki-hime,Snow White with the Red Hair,赤髪の白雪姫,12.0,76.0,161748,"Drama, Fantasy, Romance",FINISHED,bones,SUMMER,2015.0,https://anilist.co/anime/21058
131942,JoJo no Kimyou na Bouken: Stone Ocean,JoJo's Bizarre Adventure: STONE OCEAN,ジョジョの奇妙な冒険 ストーンオーシャン,12.0,80.0,161413,"Action, Adventure, Drama, Supernatural",FINISHED,David Production,FALL,2021.0,https://anilist.co/anime/131942
777,HELLSING OVA,Hellsing Ultimate,HELLSING OVA,10.0,81.0,161344,"Action, Horror, Supernatural",FINISHED,MADHOUSE,WINTER,2006.0,https://anilist.co/anime/777
154965,Yamada-kun to Lv999 no Koi wo Suru,My Love Story with Yamada-kun at Lv999,山田くんとLv999の恋をする,13.0,78.0,160806,"Comedy, Drama, Romance",FINISHED,MADHOUSE,SPRING,2023.0,https://anilist.co/anime/154965
934,Higurashi no Naku Koro ni,When They Cry,ひぐらしのなく頃に,26.0,75.0,160764,"Horror, Mystery, Psychological, Supernatural, Thriller",FINISHED,Studio DEEN,SPRING,2006.0,https://anilist.co/anime/934
20657,Saenai Heroine no Sodatekata,Saekano: How to Raise a Boring Girlfriend,冴えない彼女の育てかた,13.0,73.0,160458,"Comedy, Romance, Slice of Life",FINISHED,A-1 Pictures,WINTER,2015.0,https://anilist.co/anime/20657
131586,86: Eighty Six Part 2,86 EIGHTY-SIX Part 2,86－エイティシックス－ 第2クール,12.0,86.0,160313,"Action, Drama, Mecha, Sci-Fi",FINISHED,A-1 Pictures,FALL,2021.0,https://anilist.co/anime/131586
