id,title_romaji,title_english,title_native,format,episodes,duration,source,country,isAdult,score,meanScore,popularity,favourites,trending,genres,tags,status,studio,season,start_year,url
120150,Bungou Stray Dogs Wan!,Bungo Stray Dogs WAN!,文豪ストレイドッグス わん！,TV_SHORT,12.0,12.0,MANGA,JP,False,79.0,79.0,34338,844,0,"Comedy, Slice of Life, Supernatural","Slapstick, Chibi, Episodic, Ensemble Cast, Detective, Mafia, Urban Fantasy, Seinen, Tsundere, Primarily Adult Cast, Male Protagonist, Super Power, Kuudere, Chuunibyou",FINISHED,Nomad,WINTER,2021,https://anilist.co/anime/120150
20496,Sekai Seifuku: Bouryaku no Zvezda,World Conquest Zvezda Plot,世界征服～謀略のズヴィズダー～,TV,12.0,24.0,ORIGINAL,JP,False,68.0,68.0,34332,235,0,"Action, Comedy, Fantasy","Tokusatsu, Surreal Comedy, Swordplay, Super Power, Parody, Heterosexual, Homeless, Robots, Chuunibyou, School, Post-Apocalyptic, Kaiju, Lost Civilization",FINISHED,A-1 Pictures,WINTER,2014,https://anilist.co/anime/20496
162002,Kyuujitsu no Warumono-san,Mr. Villain's Day Off,休日のわるものさん,TV,12.0,24.0,MANGA,JP,False,71.0,71.0,34314,660,0,"Comedy, Slice of Life","Male Protagonist, Iyashikei, Primarily Adult Cast, Monster Boy, Urban, Aliens, Animals, Shoujo, Tokusatsu, Konbini, Henshin, Twins, Work, Found Family, Orphan",FINISHED,Shin-Ei Animation,WINTER,2024,https://anilist.co/anime/162002
155657,Shuumatsu Train Doko e Iku?,Train to the End of the World,終末トレインどこへいく？,TV,12.0,24.0,ORIGINAL,JP,False,73.0,73.0,34313,515,2,"Adventure, Comedy, Sci-Fi, Supernatural","Post-Apocalyptic, Trains, Travel, Female Protagonist, Primarily Female Cast, Surreal Comedy, Cosmic Horror, Memory Manipulation, Rural, Shapeshifting, Cute Girls Doing Cute Things, Philosophy, Gyaru, Anthropomorphism, Episodic, Animals, Zombie, Tragedy, Time Skip, Coming of Age, Denpa, Archery, Shogi, Military",FINISHED,EMT Squared,SPRING,2024,https://anilist.co/anime/155657
21379,Fate/kaleid liner Prisma☆Illya 3rei!!,Fate/kaleid liner Prisma☆Illya 3rei!!,Fate/kaleid liner プリズマ☆イリヤ ドライ!!,TV,12.0,24.0,MANGA,JP,False,73.0,73.0,34297,423,2,"Action, Comedy, Ecchi, Fantasy, Mahou Shoujo","Alternate Universe, Magic, Female Protagonist, Henshin, Cute Girls Doing Cute Things, Urban, Urban Fantasy, Post-Apocalyptic, Assassins, Archery, Swordplay, Spearplay, Primarily Female Cast, Shounen, Isekai, Nudity, Ojou-sama, Anthropomorphism, Tanned Skin, Maids, Primarily Child Cast, Amnesia, Kuudere",FINISHED,SILVER LINK.,SUMMER,2016,https://anilist.co/anime/21379
177,Tsubasa Chronicle,Tsubasa RESERVoir CHRoNiCLE,ツバサ・クロニクル,TV,26.0,25.0,MANGA,JP,False,71.0,71.0,34281,416,1,"Adventure, Fantasy, Romance","Isekai, Magic, Shounen, Crossover, Alternate Universe, Amnesia, Heterosexual, Curses, Survival, Virtual World",FINISHED,Bee Train,SPRING,2005,https://anilist.co/anime/177
105200,Aggressive Retsuko Season 2,Aggretsuko: Season 2,アグレッシブ烈子 シーズン2,ONA,10.0,15.0,ORIGINAL,JP,False,76.0,76.0,34220,347,0,"Comedy, Music, Slice of Life","Work, Anthropomorphism, Female Protagonist, Animals, Primarily Adult Cast, Urban, Office, Metal Music, Office Lady, Chibi, Coming of Age, Primarily Animal Cast, Love Triangle, Musical Theater, Unrequited Love, Heterosexual, Flash",FINISHED,Fanworks,SPRING,2019,https://anilist.co/anime/105200
109946,Super Crooks,Super Crooks,スーパー・クルックス,ONA,13.0,25.0,OTHER,JP,False,71.0,71.0,34211,494,0,"Action, Drama, Supernatural, Thriller","Crime, Primarily Adult Cast, Super Power, Superhero, Anti-Hero, Prison, Foreign, Time Skip, Ensemble Cast, Heterosexual, Urban Fantasy, Male Protagonist, Gore, Primarily Male Cast, Gambling, Fugitive, CGI, Nudity, Zombie, Tomboy, LGBTQ+ Themes",FINISHED,bones,FALL,2021,https://anilist.co/anime/109946
176642,Ameku Takao no Suiri Karte,Ameku M.D.: Doctor Detective,天久鷹央の推理カルテ,TV,12.0,25.0,OTHER,JP,False,69.0,69.0,34187,533,4,"Mystery, Slice of Life","Medicine, Detective, Female Protagonist, Primarily Adult Cast, Seinen, Crime, Episodic, Tragedy, Police, Rescue, Twins, Suicide",FINISHED,project No.9,WINTER,2025,https://anilist.co/anime/176642
21764,WWW.WORKING!!,WWW.WAGNARIA!!,WWW.WORKING!!,TV,13.0,24.0,MANGA,JP,False,72.0,72.0,34179,261,0,"Comedy, Romance, Slice of Life","Work, Ensemble Cast, Heterosexual, Restaurant, Male Protagonist, Episodic, Time Skip, Kuudere, Seinen, Food, Meta, Slapstick, Tomboy",FINISHED,A-1 Pictures,FALL,2016,https://anilist.co/anime/21764
5177,Denpa Teki na Kanojo,Electromagnetic Girlfriend,電波的な彼女,OVA,2.0,42.0,LIGHT_NOVEL,JP,False,70.0,70.0,34109,283,0,"Horror, Mystery, Thriller","Denpa, Chuunibyou, Tragedy, Yandere, Crime, Urban, Bullying, Revenge, School, Detective, Male Protagonist, Gore, Kuudere, Philosophy, Suicide, Heterosexual, Tsundere, Rape",FINISHED,Brain's Base,WINTER,2009,https://anilist.co/anime/5177
104174,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Day,Steins;Gate 0: Valentine's of Crystal Polymorphism -Bittersweet Intermedio-,シュタインズ・ゲート ゼロ 結晶多形のバレンタイン,OVA,1.0,24.0,ORIGINAL,JP,False,71.0,71.0,34108,243,0,"Comedy, Sci-Fi","Cosplay, Food, Female Protagonist, Mixed Gender Harem, Artificial Intelligence, Primarily Female Cast, Male Protagonist, Kuudere",FINISHED,WHITE FOX,WINTER,2018,https://anilist.co/anime/104174
101506,Uchi no Maid ga Uzasugiru!,UzaMaid!,うちのメイドがウザすぎる！,TV,12.0,24.0,MANGA,JP,False,65.0,65.0,34065,297,0,"Comedy, Slice of Life","Maids, Age Gap, Female Protagonist, Primarily Female Cast, Cute Girls Doing Cute Things, Tsundere, Seinen, Fashion, Military, Primarily Child Cast, School, Love Triangle",FINISHED,Doga Kobo,FALL,2018,https://anilist.co/anime/101506
100401,Piano no Mori (TV),Forest of Piano,ピアノの森 (TV),TV,12.0,25.0,MANGA,JP,False,71.0,71.0,34062,436,1,"Drama, Music","Coming of Age, Time Skip, Outdoor Activities, Teacher, Philosophy, Male Protagonist, Educational, Foreign, Classical Music, Urban, Bar, Primarily Male Cast, Seinen, Bullying, CGI",FINISHED,Gaina,SPRING,2018,https://anilist.co/anime/100401
99200,Quanzhi Fashi,Full-Time Magister,全职法师,ONA,12.0,18.0,OTHER,CN,False,68.0,68.0,34055,561,0,"Action, Fantasy","Magic, Male Protagonist, School, Revenge, Bullying, Cultivation, Isekai, College",FINISHED,Foch,null,2016,https://anilist.co/anime/99200
898,Dragon Ball Z: Tobikkiri no Saikyou Tai Saikyou,Dragon Ball Z: Cooler's Revenge,ドラゴンボールZ とびっきりの最強対最強,MOVIE,1.0,48.0,MANGA,JP,False,67.0,67.0,34034,272,0,"Action, Adventure, Sci-Fi","Martial Arts, Shounen, Super Power, Aliens, Male Protagonist, Henshin",FINISHED,Toei Animation,SUMMER,1991,https://anilist.co/anime/898
100684,Net-juu no Susume OVA,Recovery of an MMO Junkie OVA,ネト充のススメ OVA,OVA,1.0,25.0,MANGA,JP,False,72.0,72.0,33982,222,0,"Comedy, Fantasy, Romance, Slice of Life","Virtual World, Heterosexual, Video Games, Josei, Primarily Adult Cast, Hikikomori, Female Protagonist, Parody, Male Protagonist",FINISHED,Signal.MD,FALL,2017,https://anilist.co/anime/100684
21380,Divine Gate,Divine Gate,ディバインゲート,TV,12.0,24.0,VIDEO_GAME,JP,False,50.0,50.0,33940,134,1,"Action, Fantasy, Sci-Fi","Male Protagonist, Tragedy, Super Power, Urban Fantasy, Gods, CGI, Ensemble Cast, Gore, Kemonomimi, Isekai",FINISHED,Studio Pierrot,WINTER,2016,https://anilist.co/anime/21380
3297,ARIA The ORIGINATION,ARIA The ORIGINATION,ARIA The ORIGINATION,TV,13.0,24.0,MANGA,JP,False,86.0,86.0,33916,1898,0,"Fantasy, Sci-Fi, Slice of Life","Coming of Age, Iyashikei, Ships, Philosophy, Work, Primarily Teen Cast, Ensemble Cast, Episodic, Foreign, Primarily Female Cast, Female Protagonist, Primarily Adult Cast, Shounen, Time Skip, Space, Animals, Chibi, Kuudere, Tanned Skin, Amnesia",FINISHED,Hal Film Maker,WINTER,2008,https://anilist.co/anime/3297
163327,Go-toubun no Hanayome∽,The Quintessential Quintuplets Specials,五等分の花嫁∽,SPECIAL,2.0,24.0,MANGA,JP,False,79.0,79.0,33869,764,0,"Drama, Romance, Slice of Life","Twins, Female Harem, Male Protagonist, Heterosexual, Coming of Age, Shounen, Tsundere, Kuudere, Ojou-sama, Ensemble Cast, Primarily Female Cast",FINISHED,Shaft,SUMMER,2023,https://anilist.co/anime/163327
16528,Hal,Hal,ハル,MOVIE,1.0,60.0,ORIGINAL,JP,False,69.0,70.0,33829,287,0,"Drama, Romance, Sci-Fi","Rehabilitation, Robots, Amnesia, Tragedy, Artificial Intelligence, Male Protagonist, Female Protagonist, Heterosexual, CGI",FINISHED,WIT STUDIO,SPRING,2013,https://anilist.co/anime/16528
146646,Hanma Baki Season 2,Baki Hanma Season 2,範馬刃牙 シーズン２,ONA,27.0,26.0,MANGA,JP,False,79.0,79.0,33794,793,0,"Action, Sports","Martial Arts, Dinosaurs, Gore, Shounen, Primarily Male Cast, Boxing",FINISHED,TMS Entertainment,SUMMER,2023,https://anilist.co/anime/146646
103631,Trinity Seven Movie - Tenkuu Toshokan to Shinku no Maou,Trinity Seven: Heavens Library & Crimson Lord,劇場版トリニティセブン -天空図書館と真紅の魔王,MOVIE,1.0,60.0,MANGA,JP,False,71.0,71.0,33762,408,0,"Action, Comedy, Ecchi, Fantasy, Romance","Male Protagonist, Magic, Female Harem, Alternate Universe, Time Manipulation, Shounen, Kuudere",FINISHED,Seven Arcs,WINTER,2019,https://anilist.co/anime/103631
170938,Katsute Mahou Shoujo to Aku wa Tekitai Shite Ita.,The Magical Girl and the Evil Lieutenant Used to Be Archenemies,かつて魔法少女と悪は敵対していた。,TV_SHORT,12.0,12.0,MANGA,JP,False,74.0,74.0,33708,916,0,"Comedy, Fantasy, Mahou Shoujo, Romance","Heterosexual, Episodic, Henshin, Urban Fantasy, Tsundere, Magic, Age Gap, Iyashikei, Male Protagonist, Tokusatsu, Shounen, Female Protagonist, Meta, Parody, Angels, Ghost, Nudity, Orphan",FINISHED,bones,SUMMER,2024,https://anilist.co/anime/170938
162144,Gekai Elise,Doctor Elise: The Royal Lady with the Lamp,外科医エリーゼ,TV,12.0,24.0,MANGA,JP,False,71.0,71.0,33700,679,0,"Comedy, Fantasy, Romance","Reincarnation, Medicine, Female Protagonist, Shoujo, Royal Affairs, Isekai, Arranged Marriage, Work, Ojou-sama, Heterosexual, Age Regression, Villainess, Rescue, Foreign, Magic, Tanned Skin, Marriage, Swordplay, Anachronism, CGI, Male Harem",FINISHED,Maho Film,WINTER,2024,https://anilist.co/anime/162144
127688,Mahouka Koukou no Yuutousei,The Honor at Magic High School,魔法科高校の優等生,TV,13.0,24.0,MANGA,JP,False,64.0,64.0,33683,337,0,"Fantasy, Sci-Fi","Magic, Incest, Heterosexual, Female Protagonist, Kuudere, School, Terrorism, Criminal Organization, War, Nudity, Shoujo",FINISHED,CONNECT,SUMMER,2021,https://anilist.co/anime/127688
287,Grappler Baki (TV),Baki the Grappler,グラップラー刃牙 (TV),TV,24.0,25.0,MANGA,JP,False,72.0,73.0,33631,564,0,"Action, Sports","Martial Arts, Male Protagonist, Primarily Male Cast, Cultivation, Shounen, Coming of Age, Primarily Adult Cast, Time Skip, Foreign, Dissociative Identities",FINISHED,Group TAC,WINTER,2001,https://anilist.co/anime/287
136880,BEASTARS FINAL SEASON Part 1,BEASTARS Final Season Part 1,BEASTARS FINAL SEASON Part 1,ONA,12.0,24.0,MANGA,JP,False,79.0,79.0,33563,425,1,"Drama, Mystery, Psychological, Slice of Life","Anthropomorphism, Animals, Male Protagonist, Primarily Animal Cast, Heterosexual, Coming of Age, CGI, Psychosexual, Ensemble Cast, Urban, Full CGI, Primarily Teen Cast, Crime, Class Struggle, Shounen, Bullying, Suicide, Chimera",FINISHED,Orange,FALL,2024,https://anilist.co/anime/136880
177697,Dead Dead Demon's Dededededestruction,DEAD DEAD DEMONS DEDEDEDE DESTRUCTION,デッドデッドデーモンズデデデデデストラクション,ONA,18.0,24.0,MANGA,JP,False,79.0,79.0,33552,866,1,"Comedy, Drama, Sci-Fi, Slice of Life","Aliens, Urban, Philosophy, Politics, Coming of Age, Tragedy, Alternate Universe, Post-Apocalyptic, Female Protagonist, Time Manipulation, Denpa, Anti-Hero, Military, Terrorism, Primarily Female Cast, Seinen, Gore, Ensemble Cast, Achronological Order, Suicide, Dystopian, School, Surreal Comedy, Age Gap, Heterosexual, Primarily Adult Cast, Language Barrier, LGBTQ+ Themes, Crossdressing, Crime",FINISHED,Production +h,SUMMER,2024,https://anilist.co/anime/177697
2402,Ashita no Joe,Tomorrow's Joe,あしたのジョー,TV,79.0,25.0,MANGA,JP,False,81.0,81.0,33542,1107,1,"Action, Drama, Slice of Life, Sports","Boxing, Coming of Age, Delinquents, Tragedy, Anti-Hero, Male Protagonist, Shounen, Class Struggle, Primarily Male Cast, Rehabilitation, Ojou-sama, Orphan, Prison, Yakuza, Homeless, Police, Crime, Time Skip, Educational, Gangs, Bullying, Primarily Teen Cast, Achromatic",FINISHED,Mushi Production,SPRING,1970,https://anilist.co/anime/2402
101371,Tonari no Kyuuketsuki-san,Ms. vampire who lives in my neighborhood.,となりの吸血鬼さん,TV,12.0,24.0,MANGA,JP,False,69.0,69.0,33536,413,0,"Comedy, Slice of Life","Cute Girls Doing Cute Things, Primarily Female Cast, Iyashikei, Vampire, Female Protagonist, Monster Girl, Episodic, Yuri, Seinen, Otaku Culture, Kuudere",FINISHED,Studio Gokumi,FALL,2018,https://anilist.co/anime/101371
100353,Mob Psycho 100 REIGEN: Shirarezaru Kiseki Reinouryokusha,Mob Psycho 100 REIGEN The Miraculous Unknown Psychic,モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～,OVA,1.0,60.0,MANGA,JP,False,72.0,73.0,33526,260,0,"Action, Comedy, Supernatural","Urban Fantasy, Super Power, Male Protagonist, Satire, Writing, Urban, Ghost, School, Parody, Work, Shounen, Coming of Age, Youkai, Primarily Teen Cast, Exorcism",FINISHED,bones,WINTER,2018,https://anilist.co/anime/100353
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Code Geass: Akito the Exiled - The Wyvern Arrives,コードギアス 亡国のアキト 第1章 翼竜は舞い降りた,MOVIE,1.0,50.0,ORIGINAL,JP,False,69.0,69.0,33525,144,0,"Action, Mecha, Sci-Fi","Military, War, Super Robot, Female Protagonist, Male Protagonist, Primarily Teen Cast, Politics, Royal Affairs, Curses, Super Power, Robots, CGI, Real Robot",FINISHED,Sunrise,SUMMER,2012,https://anilist.co/anime/8888
118399,Hanyou no Yashahime,Yashahime: Princess Half-Demon,半妖の夜叉姫,TV,24.0,24.0,ORIGINAL,JP,False,65.0,65.0,33491,403,0,"Action, Adventure, Fantasy","Historical, Female Protagonist, Magic, Demons, Youkai, Primarily Female Cast, Memory Manipulation, Swordplay, Amnesia, Tomboy, Isekai, Time Manipulation, Archery, Kemonomimi, Shounen",FINISHED,Sunrise,FALL,2020,https://anilist.co/anime/118399
256,Hoshi no Koe,Voices of a Distant Star,ほしのこえ,OVA,1.0,25.0,ORIGINAL,JP,False,64.0,64.0,33471,207,1,"Drama, Mecha, Romance, Sci-Fi","Space, Age Gap, Achronological Order, Coming of Age, Robots, Aliens, CGI, Heterosexual, Female Protagonist, Cosmic Horror, Dissociative Identities, Clone, Male Protagonist, Denpa",FINISHED,CoMix Wave,WINTER,2002,https://anilist.co/anime/256
3342,Mnemosyne: Mnemosyne no Musume-tachi,RIN ~Daughters of Mnemosyne~,Mnemosyne－ムネモシュネの娘たち－,TV,6.0,45.0,ORIGINAL,JP,False,67.0,67.0,33453,355,1,"Action, Ecchi, Horror, Sci-Fi, Supernatural","Female Protagonist, Primarily Adult Cast, Cosmic Horror, Body Horror, Anti-Hero, Detective, Urban, Rape, Dystopian, Age Gap, Gore, Time Skip, Tragedy, Bisexual, Memory Manipulation, Nudity, Clone, Large Breasts, Episodic, Ero Guro, Guns, Torture, Cannibalism, Cyborg, Virtual World",FINISHED,Xebec,WINTER,2008,https://anilist.co/anime/3342
21186,Kamisama Hajimemashita: Kako-hen,Kamisama Kiss◎ OVA,神様はじめました ～過去編～,OVA,4.0,30.0,MANGA,JP,False,83.0,83.0,33451,703,0,"Comedy, Fantasy, Romance, Supernatural","Youkai, Memory Manipulation, Time Manipulation, Shoujo, Historical, Female Protagonist, Gods, Mythology, Kemonomimi, Heterosexual",FINISHED,TMS Entertainment,SUMMER,2015,https://anilist.co/anime/21186
21247,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,"The Testament of Sister New Devil: Tojo Basara's Hard, Sweet Daily Life",新妹魔王の契約者 東城刃更のハードスウィートな日常,OVA,1.0,25.0,LIGHT_NOVEL,JP,False,65.0,65.0,33416,283,0,"Action, Ecchi, Fantasy, Romance","Female Harem, Nudity, Male Protagonist, Demons, Magic, Super Power, Heterosexual, Urban Fantasy, Incest",FINISHED,Production IMS,SPRING,2015,https://anilist.co/anime/21247
18195,Little Busters!: Refrain,Little Busters! Refrain,リトルバスターズ! ~Refrain~,TV,13.0,24.0,VISUAL_NOVEL,JP,False,80.0,80.0,33409,813,0,"Drama, Mystery, Supernatural","Coming of Age, Tragedy, Alternate Universe, Urban Fantasy, School, Afterlife, Time Manipulation, Found Family, Memory Manipulation, Bullying, Baseball, Amnesia, Ensemble Cast, School Club, Kuudere, Time Skip",FINISHED,J.C.STAFF,FALL,2013,https://anilist.co/anime/18195
154982,Gokushufudou Season 2,The Way of the Househusband: Season 2,極主夫道 シーズン2,ONA,5.0,18.0,MANGA,JP,False,75.0,75.0,33394,379,0,"Comedy, Slice of Life","Yakuza, Food, Seinen, Episodic, Urban, Slapstick, Male Protagonist, Heterosexual, Animals, Family Life, Camping",FINISHED,J.C.STAFF,WINTER,2023,https://anilist.co/anime/154982
114,Sakigake!! Cromartie Koukou,Cromartie High School,魁!!クロマティ高校,TV_SHORT,26.0,12.0,MANGA,JP,False,75.0,75.0,33376,653,0,Comedy,"Surreal Comedy, Delinquents, School, Primarily Male Cast, Ensemble Cast, Meta, Episodic, Male Protagonist, Parody, Shounen, Animals, Primarily Teen Cast, Robots",FINISHED,Production I.G,FALL,2003,https://anilist.co/anime/114
21757,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,The Moment You Fall in Love,好きになるその瞬間を。～告白実行委員会～,MOVIE,1.0,63.0,OTHER,JP,False,68.0,68.0,33338,289,0,"Drama, Romance, Slice of Life","Love Triangle, Heterosexual, School, Female Protagonist, Primarily Teen Cast, Male Protagonist",FINISHED,Qualia Animation,FALL,2016,https://anilist.co/anime/21757
101213,Masamune-kun no Revenge OVA,Masamune-kun's Revenge OAD,政宗くんのリベンジ OVA,OVA,1.0,24.0,MANGA,JP,False,64.0,64.0,33280,248,0,"Comedy, Romance, Slice of Life","Female Harem, Tsundere, Maids, Heterosexual, Shounen",FINISHED,SILVER LINK.,SUMMER,2018,https://anilist.co/anime/101213
21319,Ao no Kanata no Four Rhythm,AOKANA: Four Rhythm Across the Blue,蒼の彼方のフォーリズム,TV,12.0,24.0,VISUAL_NOVEL,JP,False,63.0,63.0,33218,279,0,"Drama, Sci-Fi, Sports","Athletics, Coastal, School Club, Aviation, School, Ojou-sama, Female Protagonist, Primarily Female Cast, Kuudere, Male Protagonist, CGI",FINISHED,GONZO,WINTER,2016,https://anilist.co/anime/21319
124223,Uma Musume: Pretty Derby Season 2,Umamusume: Pretty Derby Season 2,ウマ娘 プリティーダービー Season 2,TV,13.0,24.0,VIDEO_GAME,JP,False,83.0,83.0,33190,2258,3,"Drama, Slice of Life, Sports","Athletics, Kemonomimi, Female Protagonist, Primarily Female Cast, Rehabilitation, Disability, Primarily Teen Cast, Tragedy, School, Animals, Idol, Yuri, CGI, Time Skip",FINISHED,Studio KAI,WINTER,2021,https://anilist.co/anime/124223
98439,Mitsuboshi Colors,Mitsuboshi Colors,三ツ星カラーズ,TV,12.0,24.0,MANGA,JP,False,71.0,72.0,33162,372,1,"Comedy, Slice of Life","Cute Girls Doing Cute Things, Primarily Child Cast, Primarily Female Cast, Episodic, Urban, Female Protagonist, Outdoor Activities, Rural, Ensemble Cast, Bullying, Police, Shounen, Animals",FINISHED,SILVER LINK.,WINTER,2018,https://anilist.co/anime/98439
181447,Saigo ni Hitotsu dake Onegai Shite mo Yoroshii Deshou ka,May I Ask for One Final Thing?,最後にひとつだけお願いしてもよろしいでしょうか,ONA,13.0,24.0,LIGHT_NOVEL,JP,False,75.0,76.0,33140,553,26,"Action, Comedy, Drama, Fantasy, Romance","Female Protagonist, Villainess, Tomboy, Ojou-sama, Royal Affairs, Time Manipulation, Isekai, Shoujo, Gore, Crossdressing, Male Harem",RELEASING,LIDENFILMS,FALL,2025,https://anilist.co/anime/181447
128740,Nanatsu no Taizai: Hikari ni Norowareshi Mono-tachi,The Seven Deadly Sins: Cursed by Light,七つの大罪 光に呪われし者たち,MOVIE,1.0,80.0,MANGA,JP,False,70.0,70.0,33089,379,1,"Action, Adventure, Comedy, Ecchi, Fantasy","Demons, Magic, Gods, Shounen, Male Protagonist, Primarily Male Cast, Acting, Heterosexual, Ensemble Cast, Fairy, Angels, War, Super Power, Medieval",FINISHED,Studio DEEN,SUMMER,2021,https://anilist.co/anime/128740
97634,Pocket Monsters Sun & Moon,Pokémon the Series: Sun & Moon,ポケットモンスター サン＆ムーン,TV,146.0,24.0,VIDEO_GAME,JP,False,68.0,68.0,33077,658,1,"Action, Adventure, Comedy, Fantasy, Slice of Life","Ensemble Cast, Coastal, Kids, Aliens, Proxy Battle, Primarily Child Cast, Animals, Male Protagonist, School, Episodic, Slapstick, Female Protagonist, Fishing, Creature Taming, Super Robot",FINISHED,OLM,FALL,2016,https://anilist.co/anime/97634
11743,Toaru Majutsu no Index: Endymion no Kiseki,A Certain Magical Index: The Miracle of Endymion,劇場版 とある魔術の禁書目録 エンデュミオンの奇蹟,MOVIE,1.0,90.0,ORIGINAL,JP,False,72.0,72.0,33069,263,0,"Action, Music, Sci-Fi","Magic, Super Power, Urban Fantasy, Male Protagonist, Idol, Nun, Space, Artificial Intelligence, Kuudere, Robots, Guns",FINISHED,J.C.STAFF,WINTER,2013,https://anilist.co/anime/11743
19365,Samurai Flamenco,Samurai Flamenco,サムライフラメンコ,TV,22.0,24.0,ORIGINAL,JP,False,67.0,67.0,33020,529,0,"Action, Comedy","Superhero, Parody, Tokusatsu, Male Protagonist, Otaku Culture, Urban, Primarily Adult Cast, Henshin, Aliens, Police, Idol, LGBTQ+ Themes, Acting, Anthropomorphism, Conspiracy, Fugitive, Kaiju, Work, Bisexual, Ensemble Cast, Boys' Love, Super Robot, Guns, Cyborg, Motorcycles, Torture",FINISHED,Manglobe,FALL,2013,https://anilist.co/anime/19365
97932,Oushitsu Kyoushi Heine,The Royal Tutor,王室教師ハイネ,TV,12.0,23.0,MANGA,JP,False,72.0,72.0,32930,555,0,"Comedy, Slice of Life","Teacher, Male Protagonist, Primarily Male Cast, Historical, Royal Affairs, Chibi, Tsundere, Shounen",FINISHED,Bridge,SPRING,2017,https://anilist.co/anime/97932
20645,Glasslip,Glasslip,グラスリップ,TV,13.0,24.0,ORIGINAL,JP,False,48.0,48.0,32929,136,0,"Romance, Slice of Life, Supernatural","Love Triangle, Rural, Coming of Age, Heterosexual, Bisexual, Episodic, Time Manipulation, Female Protagonist, LGBTQ+ Themes",FINISHED,P.A.WORKS,SUMMER,2014,https://anilist.co/anime/20645
21748,FLCL Alternative,FLCL Alternative,フリクリ オルタナ,TV,6.0,25.0,ORIGINAL,JP,False,63.0,63.0,32911,225,0,"Action, Comedy, Mecha, Sci-Fi","Female Protagonist, Primarily Female Cast, Coming of Age, Slapstick, Aliens, Surreal Comedy, School, Primarily Teen Cast, Super Power, Philosophy, Urban, Robots, Food, CGI, Parody, Heterosexual, Nudity",FINISHED,Production I.G,SUMMER,2018,https://anilist.co/anime/21748
134131,Mahou Shoujo Magical Destroyers,Magical Destroyers,魔法少女マジカルデストロイヤーズ,TV,12.0,24.0,ORIGINAL,JP,False,60.0,60.0,32910,367,0,"Action, Comedy, Ecchi, Mahou Shoujo","Otaku Culture, Henshin, Dystopian, Urban, Meta, Magic, Surreal Comedy, Heterosexual, War, Male Protagonist, Slapstick, Female Protagonist, Primarily Female Cast, Parody, Religion, Urban Fantasy, Swimming, Outdoor Activities, Video Games, Tragedy, Denpa, Drugs, Philosophy, Idol, Survival, Female Harem, Crossdressing, Gods, Cars, Guns, Military, Body Horror, Gore, Amnesia",FINISHED,Bibury Animation Studios,SPRING,2023,https://anilist.co/anime/134131
376,"Elfen Lied: Tooriame nite - Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka?",Elfen Lied: Just How Did the Young Girl Arrive at Those Feelings?,エルフェンリート 通り雨にて 或いは、少女はいかにしてその心情に至ったか?（REGENSCHAUER）,OVA,1.0,25.0,MANGA,JP,False,65.0,65.0,32900,171,0,"Action, Drama, Ecchi, Horror, Psychological, Romance, Supernatural","Family Life, Tragedy, Monster Girl, Urban Fantasy, Seinen, Dissociative Identities, Super Power, Primarily Female Cast, Female Protagonist, Amnesia, Philosophy, Bullying, Nudity, Kemonomimi",FINISHED,Arms,SPRING,2005,https://anilist.co/anime/376
102436,Strike the Blood III,Strike the Blood III,「ストライク・ザ・ブラッド」OVA3,OVA,10.0,30.0,LIGHT_NOVEL,JP,False,67.0,68.0,32884,322,0,"Action, Ecchi, Fantasy, Supernatural","Vampire, Super Power, Urban Fantasy, Female Harem, Kuudere, Nudity, Male Protagonist",FINISHED,CONNECT,FALL,2018,https://anilist.co/anime/102436
20566,Nagato Yuki-chan no Shoushitsu,The Disappearance of Nagato Yuki-chan,長門有希ちゃんの消失,TV,16.0,24.0,MANGA,JP,False,64.0,64.0,32870,227,0,"Comedy, Romance, Slice of Life","School, School Club, Female Protagonist, Ensemble Cast, Heterosexual, Primarily Female Cast, Dissociative Identities, Primarily Teen Cast, Tsundere, Seinen, Cute Girls Doing Cute Things, Kuudere, Nudity",FINISHED,Satelight,SPRING,2015,https://anilist.co/anime/20566
4186,Koukaku no Regios,Chrome Shelled Regios,鋼殻のレギオス,TV,24.0,24.0,LIGHT_NOVEL,JP,False,68.0,68.0,32854,314,0,"Action, Adventure, Fantasy, Sci-Fi","Post-Apocalyptic, Super Power, Military, Female Harem, Swordplay, Kaiju, School, School Club",FINISHED,ZEXCS,WINTER,2009,https://anilist.co/anime/4186
22,Tennis no Ouji-sama,The Prince of Tennis,テニスの王子様,TV,178.0,22.0,MANGA,JP,False,75.0,75.0,32845,665,0,"Action, Comedy, Sports","Tennis, Male Protagonist, Primarily Male Cast, School Club, Shounen, Anti-Hero, School, Super Power, Foreign, Primarily Child Cast, Bullying",FINISHED,Production I.G,FALL,2001,https://anilist.co/anime/22
